post_id,platform,content_type,topic,language,region,post_datetime,hashtags,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral
SM_100632,YouTube Shorts,image,Education,es,Brazil,2024-12-03 00:00:00,#tech #fyp #music #news #viral,11159856,464994,12114,22011,0.0447,-0.964,1
SM_100633,X,image,Politics,fr,US,2024-08-10 00:00:00,#viral #news,2462830,246283,23388,61710,0.1346,-0.44,1
SM_100634,X,text,Technology,fr,US,2024-01-11 00:00:00,#fyp #trending #ai #funny,5050710,280595,4093,53331,0.0669,0.822,1
SM_100635,YouTube Shorts,carousel,Sports,en,Pakistan,2024-05-31 00:00:00,#funny #ai,5738808,239117,21783,24265,0.0497,0.964,1
SM_100636,X,text,Politics,hi,US,2024-10-10 00:00:00,#news #funny #trending,768555,28465,7235,48201,0.1092,0.065,0
SM_100637,YouTube Shorts,video,Politics,en,US,2024-04-26 00:00:00,#news #tech #ai #music,8521350,340854,4498,50086,0.0464,0.081,1
SM_100638,YouTube Shorts,video,Entertainment,fr,US,2024-03-17 00:00:00,#viral #trending #funny #fyp #music,5524623,424971,43477,49438,0.0937,-0.975,1
SM_100639,YouTube Shorts,image,Entertainment,ur,UK,2024-06-16 00:00:00,#funny #ai #music #news,1159125,77275,47197,46734,0.1477,-0.852,0
SM_100640,YouTube Shorts,image,Technology,fr,US,2024-02-10 00:00:00,#news #ai,1851356,142412,32703,92494,0.1445,-0.904,0
SM_100641,Instagram,text,Education,fr,US,2024-07-23 00:00:00,#news #music #ai #funny,4869054,270503,14854,81769,0.0754,-0.319,1
SM_100642,Instagram,image,Technology,hi,UK,2024-10-03 00:00:00,#tech #music #trending,1263900,63195,5379,86711,0.1229,-0.521,0
SM_100643,X,video,Politics,es,UK,2024-01-10 00:00:00,#funny #trending #tech #music #viral,680652,97236,9890,59660,0.245,-0.464,0
SM_100644,X,video,Entertainment,en,Brazil,2024-07-13 00:00:00,#viral #news #fyp #music,10562025,422481,1497,95999,0.0492,-0.873,1
SM_100645,X,image,Lifestyle,hi,Brazil,2024-01-28 00:00:00,#funny #music #ai,5134192,320887,44905,42947,0.0796,-0.77,1
SM_100646,TikTok,image,Entertainment,en,UK,2024-09-24 00:00:00,#music #ai #funny #fyp,5991648,460896,7373,85437,0.0924,0.338,1
SM_100647,TikTok,image,Education,hi,Pakistan,2024-05-20 00:00:00,#funny #ai,1357060,271412,20966,49880,0.2522,-0.95,0
SM_100648,Instagram,text,Sports,fr,India,2024-12-24 00:00:00,#fyp #tech #ai #funny,7871392,491962,32179,99752,0.0793,0.821,1
SM_100649,YouTube Shorts,image,Technology,hi,Brazil,2024-05-31 00:00:00,#tech #viral #trending #news,8018328,334097,49683,26650,0.0512,-0.113,1
SM_100650,Instagram,video,Entertainment,ur,US,2024-07-26 00:00:00,#music #viral #ai,1457390,145739,14873,89907,0.1719,0.183,0
SM_100651,Instagram,carousel,Technology,fr,UK,2024-01-07 00:00:00,#viral #ai #music #news,3742706,340246,28808,18231,0.1035,-0.737,1
SM_100652,X,carousel,Entertainment,hi,India,2024-08-03 00:00:00,#music #ai #trending #tech,3914199,230247,21914,30796,0.0723,0.942,1
SM_100653,Instagram,carousel,Education,ur,Brazil,2024-07-17 00:00:00,#news #ai #fyp #music #viral,11876949,439887,198,17570,0.0385,0.968,1
SM_100654,X,image,Entertainment,hi,US,2024-08-09 00:00:00,#funny #trending #ai #viral,1634990,163499,42075,85926,0.1783,0.783,0
SM_100655,YouTube Shorts,text,Sports,fr,Brazil,2024-07-07 00:00:00,#fyp #funny #viral #music,7795536,487221,26517,6717,0.0668,0.208,1
SM_100656,Instagram,image,Sports,hi,US,2024-10-01 00:00:00,#news #viral,1897700,135550,40588,85372,0.1378,0.943,0
SM_100657,YouTube Shorts,text,Entertainment,en,India,2024-05-30 00:00:00,#tech #trending #viral #news #ai,1449280,207040,42609,68337,0.2194,-0.608,0
SM_100658,X,carousel,Education,fr,US,2024-09-18 00:00:00,#trending #viral #fyp,6423696,267654,17844,56045,0.0532,-0.586,1
SM_100659,Instagram,text,Politics,fr,Brazil,2024-03-22 00:00:00,#ai #music #tech #trending,8402352,400112,21185,54246,0.0566,-0.985,1
SM_100660,YouTube Shorts,carousel,Politics,ur,India,2024-10-25 00:00:00,#music #tech,7699224,320801,17548,37419,0.0488,-0.784,1
SM_100661,YouTube Shorts,video,Technology,en,Brazil,2024-09-24 00:00:00,#funny #viral,12407925,496317,30507,16725,0.0438,0.144,1
SM_100662,Instagram,carousel,Entertainment,hi,UK,2024-07-19 00:00:00,#trending #fyp #music,10553946,405921,31342,5483,0.042,0.864,1
SM_100663,Instagram,text,Entertainment,es,Brazil,2024-11-08 00:00:00,#fyp #music #tech,2367612,182124,5468,70449,0.109,0.636,1
SM_100664,TikTok,video,Sports,fr,US,2024-06-16 00:00:00,#trending #tech,4977192,452472,35639,44603,0.107,0.15,1
SM_100665,TikTok,text,Technology,hi,India,2024-05-12 00:00:00,#fyp #funny #music #news #tech,332310,22154,4497,22208,0.147,-0.91,0
SM_100666,TikTok,carousel,Sports,en,UK,2024-04-13 00:00:00,#trending #ai #viral #tech #fyp,2746044,152558,17745,59519,0.0837,-0.67,1
SM_100667,Instagram,video,Politics,fr,India,2024-02-01 00:00:00,#trending #music #ai #viral #fyp,5250180,437515,8215,44364,0.0933,0.815,1
SM_100668,TikTok,video,Lifestyle,en,US,2024-02-18 00:00:00,#trending #music #news,3729120,186456,42097,72125,0.0806,-0.407,1
SM_100669,Instagram,video,Entertainment,en,US,2024-06-14 00:00:00,#fyp #trending #funny,1757349,195261,33760,3322,0.1322,-0.997,0
SM_100670,Instagram,text,Entertainment,hi,US,2024-11-01 00:00:00,#fyp #trending #music,3567518,209854,13659,52894,0.0775,0.659,1
SM_100671,TikTok,text,Lifestyle,es,UK,2024-12-30 00:00:00,#viral #fyp #ai,2968504,134932,22195,67412,0.0756,-0.487,1
SM_100672,Instagram,image,Politics,en,UK,2024-07-10 00:00:00,#fyp #tech #music #viral,306488,38311,17378,3745,0.1939,-0.262,0
SM_100673,TikTok,video,Lifestyle,es,US,2024-04-12 00:00:00,#funny #ai,2749320,229110,34547,10652,0.0998,0.502,1
SM_100674,YouTube Shorts,carousel,Entertainment,fr,Pakistan,2024-05-06 00:00:00,#funny #news #trending #ai,8380188,364356,16720,44410,0.0508,-0.29,1
SM_100675,X,image,Technology,fr,UK,2024-02-15 00:00:00,#trending #fyp,4206722,323594,5894,36637,0.087,0.293,1
SM_100676,X,image,Education,ur,US,2024-03-27 00:00:00,#funny #viral,9414372,427926,10063,74638,0.0545,-0.722,1
SM_100677,Instagram,text,Sports,es,UK,2024-01-03 00:00:00,#viral #news #funny,450100,64300,40317,46620,0.336,0.448,0
SM_100678,TikTok,image,Sports,fr,US,2024-01-01 00:00:00,#viral #fyp,3223020,322302,11782,99933,0.1347,0.658,1
SM_100679,TikTok,video,Education,hi,Brazil,2024-04-08 00:00:00,#ai #music #news #funny #fyp,4718805,224705,6444,22786,0.0538,0.39,1
SM_100680,YouTube Shorts,video,Technology,es,India,2024-04-08 00:00:00,#tech #trending #viral,2553525,94575,2287,34625,0.0515,0.154,1
SM_100681,YouTube Shorts,carousel,Politics,es,Brazil,2024-11-09 00:00:00,#ai #music #viral #funny #fyp,3420417,162877,38249,74965,0.0807,-0.568,1
SM_100682,YouTube Shorts,image,Politics,es,UK,2024-09-25 00:00:00,#ai #tech #viral,6859660,236540,7451,50584,0.0429,-0.865,1
SM_100683,YouTube Shorts,image,Technology,fr,UK,2024-06-12 00:00:00,#music #trending,6000720,272760,13754,17515,0.0507,-0.192,1
SM_100684,YouTube Shorts,carousel,Education,ur,India,2024-03-12 00:00:00,#funny #trending #viral,4295840,429584,24955,36789,0.1144,0.578,1
SM_100685,YouTube Shorts,video,Education,fr,Pakistan,2024-10-01 00:00:00,#ai #music #trending #news #viral,252889,36127,28016,42850,0.4231,-0.1,0
SM_100686,Instagram,image,Sports,en,Pakistan,2024-11-07 00:00:00,#funny #tech #fyp #music #viral,4956309,183567,39763,54313,0.056,-0.362,1
SM_100687,TikTok,text,Lifestyle,ur,UK,2024-11-14 00:00:00,#tech #fyp #music #news #trending,5661351,195219,47780,75770,0.0563,-0.945,1
SM_100688,YouTube Shorts,video,Entertainment,es,India,2024-09-17 00:00:00,#ai #tech #news,770874,128479,20389,45735,0.2524,-0.666,0
SM_100689,YouTube Shorts,carousel,Technology,fr,Pakistan,2024-04-17 00:00:00,#tech #ai #viral,4230216,470024,16395,68804,0.1313,0.78,1
SM_100690,Instagram,image,Sports,fr,India,2024-07-16 00:00:00,#ai #music,5164604,224548,18995,44180,0.0557,-0.949,1
SM_100691,TikTok,image,Education,en,UK,2024-01-02 00:00:00,#ai #tech #music #fyp #viral,2118361,302623,17302,2012,0.152,-0.319,1
SM_100692,X,video,Entertainment,fr,India,2024-06-12 00:00:00,#tech #viral #ai #fyp #music,3648990,243266,11743,94334,0.0957,-0.378,1
SM_100693,TikTok,text,Education,en,India,2024-09-29 00:00:00,#ai #music #viral #funny,2412498,402083,22857,79240,0.209,0.683,1
SM_100694,X,text,Politics,hi,Brazil,2024-04-19 00:00:00,#fyp #trending,733400,91675,48618,95041,0.3209,-0.665,0
SM_100695,X,video,Politics,es,Pakistan,2024-10-07 00:00:00,#fyp #music #viral #funny,12200524,435733,39753,7070,0.0396,0.955,1
SM_100696,YouTube Shorts,text,Technology,en,Brazil,2024-02-01 00:00:00,#viral #ai,4048812,224934,4657,89860,0.0789,-0.938,1
SM_100697,YouTube Shorts,text,Sports,hi,Pakistan,2024-12-02 00:00:00,#funny #viral,4675877,203299,49119,91370,0.0735,-0.953,1
SM_100698,YouTube Shorts,text,Entertainment,hi,India,2024-07-23 00:00:00,#ai #viral #trending #music,4256910,472990,2174,84093,0.1314,0.912,1
SM_100699,Instagram,image,Sports,es,India,2024-12-31 00:00:00,#fyp #viral,81360,8136,31783,27735,0.8315,0.206,0
SM_100700,YouTube Shorts,video,Politics,es,India,2024-08-19 00:00:00,#music #trending #funny #fyp #tech,3448399,202847,6349,18801,0.0661,0.214,1
SM_100701,YouTube Shorts,text,Education,en,UK,2024-09-01 00:00:00,#funny #music #ai #tech #trending,8165780,408289,5624,59501,0.058,0.547,1
SM_100702,Instagram,image,Education,en,India,2024-02-12 00:00:00,#tech #news #viral #ai,584136,27816,3241,15849,0.0803,0.065,0
SM_100703,TikTok,image,Lifestyle,ur,India,2024-06-06 00:00:00,#viral #music,233712,8656,21305,5499,0.1517,-0.119,0
SM_100704,Instagram,carousel,Sports,fr,India,2024-12-20 00:00:00,#trending #ai,7862673,374413,9574,56883,0.0561,0.015,1
SM_100705,TikTok,image,Entertainment,en,Brazil,2024-04-06 00:00:00,#ai #viral,1236030,82402,26137,74028,0.1477,0.115,0
SM_100706,TikTok,video,Sports,en,India,2024-05-15 00:00:00,#funny #fyp #viral,13119848,468566,19845,99932,0.0448,0.999,1
SM_100707,Instagram,video,Lifestyle,ur,India,2024-05-01 00:00:00,#fyp #music #tech #viral #funny,871056,37872,26767,13284,0.0895,0.565,0
SM_100708,TikTok,carousel,Technology,fr,UK,2024-07-13 00:00:00,#music #news #ai #tech #trending,4168008,347334,20224,57170,0.1019,-0.348,1
SM_100709,TikTok,image,Sports,ur,Brazil,2024-09-13 00:00:00,#trending #music #funny,1582803,175867,39678,84755,0.1897,0.462,0
SM_100710,Instagram,image,Politics,en,Pakistan,2024-06-09 00:00:00,#news #music,3152583,150123,1312,80389,0.0735,0.422,1
SM_100711,Instagram,video,Sports,ur,UK,2024-06-29 00:00:00,#funny #trending #ai,8856625,354265,10243,38976,0.0456,0.198,1
SM_100712,Instagram,text,Sports,en,UK,2024-12-24 00:00:00,#funny #trending,4618640,288665,1713,3631,0.0637,-0.924,1
SM_100713,YouTube Shorts,carousel,Education,fr,Brazil,2024-01-17 00:00:00,#ai #viral #news #fyp #trending,404001,44889,26091,16860,0.2174,0.588,0
SM_100714,YouTube Shorts,text,Entertainment,fr,Brazil,2024-04-01 00:00:00,#funny #music,739184,46199,1965,66094,0.1546,0.939,0
SM_100715,X,video,Education,fr,UK,2024-09-01 00:00:00,#funny #ai #music,1064288,66518,37534,60012,0.1542,0.509,0
SM_100716,Instagram,text,Technology,ur,Pakistan,2024-09-01 00:00:00,#trending #viral #music #funny #news,3773768,471721,7171,78519,0.1477,-0.428,1
SM_100717,YouTube Shorts,carousel,Education,fr,UK,2024-10-07 00:00:00,#music #ai #trending #viral #tech,8006220,421380,13532,2455,0.0546,0.212,1
SM_100718,Instagram,image,Entertainment,es,Pakistan,2024-11-23 00:00:00,#news #music,3027423,144163,2813,36594,0.0606,0.731,1
SM_100719,YouTube Shorts,video,Sports,fr,Brazil,2024-08-10 00:00:00,#music #news #funny,2615399,113713,3807,94290,0.081,0.204,1
SM_100720,YouTube Shorts,video,Education,es,India,2024-12-06 00:00:00,#tech #news #music #trending #viral,2951998,421714,41867,98669,0.1905,-0.599,1
SM_100721,YouTube Shorts,carousel,Lifestyle,es,Brazil,2024-03-08 00:00:00,#ai #music #tech #viral #trending,825452,48556,34636,82036,0.2002,-0.122,0
SM_100722,X,image,Lifestyle,hi,Brazil,2024-04-21 00:00:00,#fyp #news #music,1934920,193492,15077,80019,0.1491,-0.488,0
SM_100723,YouTube Shorts,carousel,Politics,fr,Pakistan,2024-12-05 00:00:00,#music #funny #tech #trending,2191824,121768,46097,25519,0.0882,-0.559,1
SM_100724,X,video,Education,hi,US,2024-12-25 00:00:00,#fyp #music #trending,2345252,90202,33910,27104,0.0645,0.375,1
SM_100725,YouTube Shorts,video,Sports,es,Pakistan,2024-08-20 00:00:00,#funny #viral #music,3050180,217870,36679,19338,0.0898,0.265,1
SM_100726,Instagram,image,Politics,hi,India,2024-10-21 00:00:00,#music #news #tech,7350560,262520,17616,11945,0.0397,0.466,1
SM_100727,TikTok,video,Lifestyle,hi,India,2024-07-22 00:00:00,#viral #trending #tech #news,411271,58753,20541,56623,0.3305,0.996,0
SM_100728,Instagram,video,Politics,es,Pakistan,2024-01-13 00:00:00,#fyp #ai #music,3272964,272747,19230,36977,0.1005,-0.411,1
SM_100729,Instagram,carousel,Lifestyle,hi,US,2024-02-11 00:00:00,#news #music #fyp #viral,1136464,142058,12871,66625,0.195,0.668,0
SM_100730,YouTube Shorts,video,Technology,ur,US,2024-02-26 00:00:00,#funny #tech #trending,3084120,257010,20625,42728,0.1039,0.538,1
SM_100731,Instagram,image,Politics,es,UK,2024-08-25 00:00:00,#trending #tech #funny #ai #fyp,2003055,400611,41165,11391,0.2262,0.692,1
SM_100732,X,carousel,Education,fr,India,2024-03-11 00:00:00,#ai #viral,9131751,338213,15043,52328,0.0444,-0.025,1
SM_100733,Instagram,carousel,Education,hi,India,2024-11-22 00:00:00,#viral #music #ai,542890,54289,48516,8606,0.2052,-0.388,0
SM_100734,X,video,Education,ur,Brazil,2024-04-30 00:00:00,#ai #funny #music,4241755,249515,24327,41870,0.0744,0.895,1
SM_100735,YouTube Shorts,carousel,Education,ur,India,2024-07-13 00:00:00,#trending #tech,5025523,218501,2097,28221,0.0495,0.045,1
SM_100736,TikTok,carousel,Lifestyle,hi,Pakistan,2024-03-29 00:00:00,#funny #news #viral,464751,22131,5190,80808,0.2327,0.001,0
SM_100737,Instagram,carousel,Entertainment,es,India,2024-07-06 00:00:00,#tech #music #trending #news,2112462,352077,40596,81254,0.2243,-0.854,1
SM_100738,TikTok,carousel,Education,es,Brazil,2024-12-27 00:00:00,#tech #funny #news,1063584,177264,10355,96159,0.2668,-0.438,0
SM_100739,YouTube Shorts,text,Education,hi,US,2024-11-30 00:00:00,#viral #funny #ai,1851849,68587,17627,70264,0.0845,0.812,0
SM_100740,TikTok,image,Education,en,UK,2024-03-30 00:00:00,#news #trending #tech #music #fyp,1816640,363328,23787,28455,0.2288,0.098,0
SM_100741,X,image,Technology,en,UK,2024-05-15 00:00:00,#funny #ai #tech,3833625,153345,33209,35597,0.0579,-0.571,1
SM_100742,X,video,Sports,en,US,2024-04-08 00:00:00,#funny #news,9544878,454518,23869,30751,0.0533,0.44,1
SM_100743,YouTube Shorts,text,Education,ur,India,2024-11-04 00:00:00,#funny #music #viral #news,3855384,481923,38338,80906,0.1559,0.25,1
SM_100744,TikTok,carousel,Entertainment,ur,India,2024-10-12 00:00:00,#news #ai #fyp #music,456030,25335,164,12146,0.0825,-0.074,0
SM_100745,X,video,Education,es,India,2024-01-17 00:00:00,#viral #trending #news,4127452,147409,41976,8245,0.0479,-0.42,1
SM_100746,Instagram,text,Lifestyle,hi,Brazil,2024-10-03 00:00:00,#tech #ai #music #trending,6556059,242817,18696,99533,0.0551,0.441,1
SM_100747,YouTube Shorts,carousel,Politics,ur,India,2024-09-20 00:00:00,#tech #trending #funny #viral,2022042,337007,28283,12238,0.1867,-0.732,1
SM_100748,TikTok,text,Education,hi,Brazil,2024-08-14 00:00:00,#news #viral,2295553,176581,48771,46155,0.1183,0.497,1
SM_100749,Instagram,image,Lifestyle,fr,Brazil,2024-02-24 00:00:00,#music #funny,7390362,351922,46525,54239,0.0613,0.022,1
SM_100750,X,video,Politics,fr,Brazil,2024-03-07 00:00:00,#funny #tech #ai,4252130,425213,3172,44758,0.1113,0.791,1
SM_100751,YouTube Shorts,text,Sports,fr,Brazil,2024-12-16 00:00:00,#news #trending,626510,62651,14092,22441,0.1583,-0.506,0
SM_100752,X,image,Technology,hi,Pakistan,2024-11-18 00:00:00,#tech #viral #trending #news,3824100,254940,5281,41628,0.0789,0.653,1
SM_100753,TikTok,image,Entertainment,fr,UK,2024-07-05 00:00:00,#trending #tech #viral #ai #news,1214676,202446,32407,53385,0.2373,-0.373,0
SM_100754,TikTok,video,Entertainment,hi,UK,2024-10-14 00:00:00,#fyp #viral #news #trending #tech,8333111,490183,16214,90931,0.0717,-0.155,1
SM_100755,Instagram,image,Entertainment,hi,US,2024-08-31 00:00:00,#funny #trending #fyp #tech #viral,4856409,179867,44457,32442,0.0529,-0.012,1
SM_100756,YouTube Shorts,video,Lifestyle,ur,Brazil,2024-11-24 00:00:00,#tech #music #trending #fyp,9413748,324612,44864,92123,0.049,0.408,1
SM_100757,Instagram,video,Education,ur,US,2024-01-12 00:00:00,#music #ai #viral #news #tech,9753125,390125,6323,94231,0.0503,0.426,1
SM_100758,TikTok,text,Technology,ur,UK,2024-10-10 00:00:00,#funny #tech #music #news,433216,15472,29801,58273,0.239,0.522,0
SM_100759,YouTube Shorts,carousel,Lifestyle,es,Pakistan,2024-02-10 00:00:00,#music #funny #ai #tech #news,4976868,382836,28104,54041,0.0934,-0.789,1
SM_100760,TikTok,text,Entertainment,hi,US,2024-06-11 00:00:00,#fyp #tech #funny #music #ai,3309030,367670,5847,63116,0.132,-0.904,1
SM_100761,YouTube Shorts,text,Education,hi,Brazil,2024-07-25 00:00:00,#trending #viral #funny #fyp #news,3077272,279752,22010,54576,0.1158,0.001,1
SM_100762,YouTube Shorts,video,Entertainment,hi,Brazil,2024-07-31 00:00:00,#ai #music,10579976,480908,1383,67056,0.0519,0.269,1
SM_100763,YouTube Shorts,text,Sports,en,UK,2024-03-06 00:00:00,#tech #viral #trending,1355266,123206,5360,54121,0.1348,0.535,0
SM_100764,Instagram,carousel,Education,fr,India,2024-01-27 00:00:00,#trending #ai #tech,18856,2357,27369,24973,2.9009,0.701,0
SM_100765,Instagram,text,Politics,ur,US,2024-02-11 00:00:00,#tech #trending,3436670,343667,29325,20809,0.1146,-0.055,1
SM_100766,YouTube Shorts,image,Sports,ur,Brazil,2024-10-26 00:00:00,#viral #trending,1024216,128027,34778,51169,0.2089,0.356,0
SM_100767,Instagram,video,Politics,en,Brazil,2024-05-11 00:00:00,#ai #trending #tech #funny #music,4809168,369936,18161,57506,0.0927,-0.727,1
SM_100768,YouTube Shorts,video,Lifestyle,en,India,2024-08-09 00:00:00,#music #trending #fyp #viral,855526,122218,30504,47378,0.2339,-0.369,0
SM_100769,X,carousel,Lifestyle,fr,Brazil,2024-11-04 00:00:00,#viral #funny,2950068,245839,19609,16924,0.0957,-0.064,1
SM_100770,X,carousel,Entertainment,es,Pakistan,2024-03-03 00:00:00,#viral #funny #fyp,4748700,316580,8552,60949,0.0813,-0.264,1
SM_100771,YouTube Shorts,video,Lifestyle,ur,US,2024-11-07 00:00:00,#trending #funny #tech,12124632,466332,26677,4214,0.041,0.032,1
SM_100772,TikTok,text,Entertainment,hi,US,2024-11-04 00:00:00,#funny #music,1064319,62607,2105,61998,0.1191,-0.242,0
SM_100773,X,video,Politics,fr,US,2024-08-19 00:00:00,#tech #music #fyp #funny,5889303,280443,36614,42966,0.0611,-0.751,1
SM_100774,TikTok,text,Technology,en,Brazil,2024-09-27 00:00:00,#funny #tech,2058875,294125,17063,24473,0.163,-0.191,1
SM_100775,X,text,Technology,hi,US,2024-07-11 00:00:00,#viral #music #trending,6483120,231540,36026,54132,0.0496,0.45,1
SM_100776,TikTok,text,Technology,en,Brazil,2024-08-13 00:00:00,#trending #viral #music #ai,3589080,358908,1406,85180,0.1241,0.525,1
SM_100777,Instagram,image,Education,ur,Pakistan,2024-03-02 00:00:00,#viral #ai #music,6930478,364762,19616,43792,0.0618,-0.56,1
SM_100778,Instagram,carousel,Lifestyle,ur,UK,2024-04-20 00:00:00,#viral #fyp #news,5422950,208575,2750,55244,0.0492,-0.966,1
SM_100779,X,image,Sports,es,UK,2024-04-19 00:00:00,#viral #funny #music #fyp #trending,714540,71454,48866,30117,0.2105,-0.129,0
SM_100780,YouTube Shorts,text,Lifestyle,en,India,2024-04-09 00:00:00,#trending #tech #music #fyp,1463375,292675,17913,29337,0.2323,0.478,0
SM_100781,TikTok,image,Education,ur,Pakistan,2024-11-17 00:00:00,#tech #news #ai #trending #funny,6283980,314199,20098,6156,0.0542,0.136,1
SM_100782,X,carousel,Technology,es,US,2024-09-28 00:00:00,#viral #tech #trending #fyp #ai,2055240,186840,20968,50125,0.1255,0.759,1
SM_100783,X,carousel,Lifestyle,ur,US,2024-12-28 00:00:00,#funny #trending #viral,2216712,184726,20941,4427,0.0948,0.566,1
SM_100784,X,text,Education,fr,US,2024-12-21 00:00:00,#viral #music #tech #trending #news,7499516,441148,28156,79304,0.0732,-0.204,1
SM_100785,TikTok,image,Sports,ur,UK,2024-05-17 00:00:00,#news #funny #fyp #music #tech,3311035,254695,45676,90307,0.118,0.875,1
SM_100786,Instagram,text,Technology,hi,Pakistan,2024-10-05 00:00:00,#ai #trending #news,1659935,87365,31136,52429,0.103,-0.881,0
SM_100787,TikTok,text,Education,fr,UK,2024-05-13 00:00:00,#fyp #news #viral #music #ai,639171,49167,41480,21608,0.1756,-0.522,0
SM_100788,Instagram,image,Politics,en,Brazil,2024-10-06 00:00:00,#news #funny #tech,9234258,419739,43620,74708,0.0583,0.289,1
SM_100789,TikTok,carousel,Technology,ur,India,2024-02-18 00:00:00,#ai #tech #music,1287615,61315,49434,82153,0.1498,-0.549,0
SM_100790,Instagram,text,Lifestyle,ur,UK,2024-08-26 00:00:00,#music #viral #tech #funny #news,4026099,138831,43374,77241,0.0644,0.563,1
SM_100791,TikTok,image,Sports,es,India,2024-10-28 00:00:00,#ai #funny,3749520,220560,32087,88331,0.0909,0.622,1
SM_100792,Instagram,video,Education,es,India,2024-06-29 00:00:00,#news #tech #ai,5828325,388555,13384,54255,0.0783,-0.48,1
